I1,I2,I1MAX,I1MIN,I1VAR,I2MAX,I2MIN,I2VAR,I3,I4,I3max,I3min,I3var,I4MAX,I4MIN,I5,I6,Itotal1,Itotalmax1,Itotalmin1,Vdcmean1,Vdcmax1,Vdcmin1,Pdcmean1,IR,T,range 1,range 2,range 3,range 4
0.9900662875102711,0.9879382719991121,0.9878464078784632,0.9891899825644506,0.00040046854894800995,0.959766556826678,0.9882816873869867,0.000400502344714008,0.9573038784443053,0.985845075326499,0.9681320009029475,0.9667776075970352,0.9485347821967139,0.9881567586958634,0.9842749362145642,0.985845075326499,0.985845075326499,0.9193580820887508,0.8799444419993723,0.9415975081057582,1.0,0.9911348479582962,1.0,0.9905673727719331,0.9843400447427293,0.0,0.011178439837564507,0.011178439837564507,0.9999999999999996,0.0
0.9616815097456671,0.9596145035306792,0.3747563779016817,0.9627497462658479,0.0002951018266763274,0.364103807635434,0.9618657290729414,0.0002951356260047012,0.36084496918662895,0.3716032535113946,0.36692079805201705,0.36193371442259986,0.414507040862606,0.37451015580831704,0.36848421072004284,0.3716032535113946,0.3716032535113946,0.002101100247124954,0.010746832756994174,0.010564556963073901,0.805023592556017,0.8687781615986108,0.6653213462008356,0.3694217684464074,0.36800894854586125,0.07999999999999996,0.00936042585385494,0.00936042585385494,0.9999999999999993,2.9493593823504994e-15
0.9665135888565195,0.9644361967315893,0.3359664179541873,0.9686344119409762,2.4597543406453077e-05,0.3264164647435298,0.9677449913235022,2.4631351880388853e-05,0.32549495338506645,0.33519930720406554,0.32894141780697317,0.32968411665152575,0.06031554092385853,0.33574521337772123,0.33565094013161195,0.33519930720406554,0.33519930720406554,0.009742636725045273,0.018378415592580133,0.012692140632445614,0.6241867942082813,0.593075266724588,0.6120701707789902,0.3266390109385122,0.3344519015659955,0.48,0.0016618968463547493,0.0016618968463547493,0.9999999999999992,2.9493593823504994e-15
0.9520532783925982,0.95000696677748,0.04556568274465014,0.9547689648283588,8.160519733155009e-07,0.04427046359485283,0.9538922757578756,8.498612512869886e-07,0.04462838092699069,0.04595893795830734,0.04437792765470444,0.04537045458247484,2.585650150944126e-05,0.04529583683631208,0.046191596639467064,0.04595893795830734,0.04595893795830734,0.007621180831631769,0.006154440427537544,0.00332495516970166,0.0846538421957046,0.049246224152911466,0.10810223609977498,0.04061511719684628,0.04586129753914987,0.92,0.0021469441530941615,0.0021469441530941615,0.9999999999999992,3.68671998228962e-16
0.9693957476781305,0.9673121607369992,0.42314077853955945,0.9711914133824734,0.00011640978118803135,0.4111128661631356,0.9702996448721589,0.00011644358655785912,0.4082621902056534,0.42043417844532416,0.41436710475681265,0.41146117715662156,0.2947425543440071,0.42293783777913607,0.41890805157064454,0.42043417844532416,0.42043417844532416,0.005895015579670648,0.015361762024520331,0.012363253268173224,0.7742615039585008,0.7846867906168544,0.6982200154009206,0.416432999124814,0.41834451901565994,0.24,0.0031270270075186312,0.0031270270075186312,0.9999999999999993,1.720466557821623e-15
0.9704867435532611,0.9684008116619238,0.40880650052850154,0.9722191310305035,7.466909078320151e-07,0.3971860446030757,0.9713264188480937,7.805001881485522e-07,0.4025271126607954,0.4145281144655124,0.40112387729328175,0.4086007186906786,0.0009820978446358948,0.4094206885548263,0.4159958227891894,0.4145281144655124,0.4145281144655124,0.0065454947888676784,0.0037440427538504295,0.0015863896595518234,0.35536111114956626,0.31012718331885303,0.4494104683304787,0.38725669667471135,0.4138702460850111,0.9600000000000001,0.0014329637723237412,0.0014329637723237412,0.9999999999999992,1.720466557821623e-15
0.9835137663882382,0.981399834647793,0.7002200127216556,0.9845274012075791,9.992819233102815e-05,0.6803160342247045,0.9836233873109973,9.996199825808698e-05,0.6794037953864757,0.6996596388268543,0.6861649737685993,0.6881275427246237,0.24611511386163223,0.7003575501867773,0.7005816931426836,0.6996596388268543,0.6996596388268543,0.006640713441495194,0.016036817038666662,0.012641534673563992,0.838071696773163,0.8030907888792349,0.8658902029509363,0.6932962753412338,0.6991051454138703,0.28,0.0025572759572469136,0.0025572759572469136,0.9999999999999994,4.9156266430528266e-15
0.9833698397779159,0.9812562173885345,0.6881289059374442,0.9842791947042792,2.8695281573156292e-06,0.6685686210297437,0.9833754087161617,2.903337365860513e-06,0.6753746669330414,0.6955103853524706,0.6744536751499575,0.6852753322610778,0.004677460123189081,0.6884040160898535,0.6976778616409849,0.6955103853524706,0.6955103853524706,0.010505686042763251,0.01837081263753504,0.012149432858336695,0.6787051466406595,0.6256671763683741,0.8127210785288472,0.6753381957909126,0.6957494407158836,0.5599999999999999,0.0022472458783764425,0.0022472458783764425,0.9999999999999994,3.68671998228962e-15
0.9562284727982459,0.9541731871592977,0.1256650565677293,0.9589376539827924,3.216602381658068e-05,0.12209298702058759,0.9580571371337004,3.219983203463139e-05,0.11962548970884336,0.12319202143485848,0.12282474097959598,0.11984041763409646,0.07877023446635219,0.1253652371999462,0.12200936233505782,0.12319202143485848,0.12319202143485848,0.004060477060276568,0.013366098711096619,0.011535969044492944,0.633952821822314,0.6677395256298873,0.5014253920219112,0.12422800576379138,0.12192393736017897,0.16000000000000003,0.0016677016716020326,0.0016677016716020326,0.9999999999999992,1.4746852256689816e-15
0.9502645273026075,0.9482220603695203,0.02797770783450268,0.9529916622694067,1.2339034536131506e-05,0.027182432513868135,0.9521166051557485,1.2372843424518956e-05,0.02544733886969329,0.026206029527029925,0.02708064330153301,0.02513714754612141,0.015591207281228958,0.02764077696355821,0.025592094917332275,0.026206029527029925,0.026206029527029925,0.004060263242720019,0.013365781200880278,0.011535807715425062,0.5220120984288261,0.5304114074717639,0.4309540949668751,0.029371905367220716,0.02572706935123041,0.16000000000000003,0.00311709184827302,0.00311709184827302,0.9999999999999991,1.1674599441016133e-15
